============================== POTENTIAL BUGS ==============================
BugReport(score=1.00, code=drake/common/test/symbolic_environment_test.cc:71, key=(to_string, None), ctx=(PrintStringTo, None)
BugReport(score=0.83, code=drake/common/symbolic_variables.cc:53, key=(IsSubsetOf, None), ctx=(c_str, None)
BugReport(score=0.83, code=drake/common/symbolic_variables.cc:53, key=(IsSubsetOf, None), ctx=(IsSubsetOf, None)
BugReport(score=0.83, code=drake/common/symbolic_variables.cc:53, key=(IsSubsetOf, None), ctx=(IsSubsetOf, ((1, 255),))
BugReport(score=0.83, code=drake/common/symbolic_variables.cc:53, key=(IsSubsetOf, None), ctx=(GetBoolAssertionFailureMessage, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:100, key=(CopyToFullMatrix3, None), ctx=(all, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(PrintTo, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(p, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(UniversalPrint, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(m, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(str, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(Print, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(isNaN, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:100, key=(CopyToFullMatrix3, None), ctx=(get_moments, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/test/rotational_inertia_tests.cc:175, key=(CopyToFullMatrix3, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.83, code=drake/systems/analysis/test/simulator_test.cc:61, key=(reset_integrator, None), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/systems/analysis/test/simulator_test.cc:61, key=(reset_integrator, None), ctx=(Print, None)
BugReport(score=0.83, code=drake/systems/analysis/test/simulator_test.cc:61, key=(reset_integrator, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/systems/analysis/test/simulator_test.cc:79, key=(reset_integrator, None), ctx=(get_mutable_context, None)
BugReport(score=0.83, code=drake/systems/analysis/test/simulator_test.cc:61, key=(reset_integrator, None), ctx=(PrintTo, None)
BugReport(score=0.83, code=drake/systems/analysis/test/simulator_test.cc:61, key=(reset_integrator, None), ctx=(UniversalPrint, None)
BugReport(score=0.83, code=drake/systems/analysis/test/simulator_test.cc:61, key=(reset_integrator, None), ctx=(str, None)
BugReport(score=0.83, code=drake/systems/analysis/test/simulator_test.cc:61, key=(reset_integrator, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.83, code=drake/systems/primitives/test/zero_order_hold_test.cc:42, key=(get_num_ports, ((1, 1),)), ctx=(get, None)
BugReport(score=0.83, code=drake/systems/controllers/test/inverse_dynamics_test.cc:64, key=(get_num_ports, ((1, 1),)), ctx=(get, None)
BugReport(score=0.83, code=drake/systems/primitives/test/multiplexer_test.cc:74, key=(get_num_ports, ((1, 1),)), ctx=(get, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation.cc:58, key=(num_constraints, None), ctx=(resize, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation.cc:84, key=(num_constraints, None), ctx=(resize, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_trajectory_optimization.cc:100, key=(num_constraints, None), ctx=(resize, None)
BugReport(score=0.83, code=drake/solvers/mathematical_program.cc:1143, key=(get_id, None), ctx=(get_id, None)
BugReport(score=0.83, code=drake/common/monomial.cc:173, key=(get_id, None), ctx=(get_id, None)
BugReport(score=0.83, code=drake/common/monomial.cc:37, key=(get_id, None), ctx=(get_id, None)
BugReport(score=0.83, code=drake/common/trajectories/qp_spline/spline_generation.cc:43, key=(getNumberOfSegments, ((1, 2147483647),)), ctx=(getNumberOfSegments, ((1, 2147483647),))
BugReport(score=0.83, code=drake/systems/primitives/test/linear_system_test.cc:43, key=(f0, None), ctx=(cols, None)
BugReport(score=0.83, code=drake/systems/controllers/pid_controller.cc:166, key=(BuildInto, None), ctx=(AddSystem, None)
BugReport(score=0.83, code=drake/systems/primitives/test/linear_system_test.cc:46, key=(y0, None), ctx=(cols, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(__builtin_huge_val, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(cols, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(m1, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(infinity, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(__builtin_fabs, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(__builtin_isnan, ((0, 0),))
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(rows, ((-9223372036854775808, 0),))
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(m2, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(tol, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(abs, None)
BugReport(score=0.83, code=drake/solvers/test/optimization_examples.cc:109, key=(tol, None), ctx=(AssertionFailure, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:721, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:1693, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/symbolic_expression_cell.cc:1373, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/symbolic_expression.cc:625, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:798, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:1694, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/symbolic_expression_cell.cc:1369, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:720, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:719, key=(atan2, None), ctx=(sin, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:721, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/common/symbolic_expression_cell.cc:1373, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/common/symbolic_expression.cc:625, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/../drake/math/quaternion.h:398, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/util/drakeUtil.cpp:30, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/../drake/math/quaternion.h:397, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/common/symbolic_expression_cell.cc:1369, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:720, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_test.cc:719, key=(atan2, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(EqualTo, ((0, 0),)), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(EqualTo, ((0, 0),)), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(EqualTo, ((0, 0),)), ctx=(EqualTo, ((0, 0),))
BugReport(score=0.83, code=drake/common/test/symbolic_expression_matrix_test.cc:156, key=(EqualTo, ((0, 0),)), ctx=(AssertionFailure, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getEndTime, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(block, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getNumberOfConstraints, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getDerivativeOrder, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getValue, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getSecondSplineIndex, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(solve, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(size, ((-9223372036854775808, -1),))
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(push_back, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getValueConstraints, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(isInvertible, ((1, 255),))
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(setConstraintMatrixPart, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(colPivHouseholderQr, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(base, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(end, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getSegmentTimes, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getTotalNumberOfCoefficients, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(begin, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getTime, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getFirstSplineIndex, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(right_hand_side, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(segment, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getStartTime, None)
BugReport(score=0.83, code=drake/common/trajectories/piecewise_polynomial_base.cc:32, key=(getNumberOfCoefficients, None), ctx=(getContinuityConstraints, None)
BugReport(score=0.83, code=drake/systems/framework/test/diagram_test.cc:184, key=(get_data_type, ((1, 4294967295),)), ctx=(get_input_port, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:43, key=(get_data_type, ((1, 4294967295),)), ctx=(get_input_port, None)
BugReport(score=0.83, code=drake/systems/framework/test/leaf_context_test.cc:158, key=(get_num_input_ports, ((-2147483648, -1), (1, 2147483647))), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/math/test/spatial_algebra_tests.cc:62, key=(size, ((-2147483648, 5), (7, 2147483647))), ctx=(c_str, None)
BugReport(score=0.83, code=drake/multibody/multibody_tree/math/test/spatial_algebra_tests.cc:62, key=(size, ((-2147483648, 5), (7, 2147483647))), ctx=(GetBoolAssertionFailureMessage, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:29, key=(get_continuous_state, None), ctx=(PrintTo, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:25, key=(get_continuous_state, None), ctx=(PrintTo, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:77, key=(get_continuous_state, None), ctx=(PrintTo, None)
BugReport(score=0.83, code=drake/systems/controllers/linear_quadratic_regulator.cc:78, key=(get_continuous_state, None), ctx=(PrintTo, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation.cc:18, key=(get_continuous_state, None), ctx=(PrintTo, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:29, key=(get_continuous_state, None), ctx=(UniversalPrint, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:25, key=(get_continuous_state, None), ctx=(UniversalPrint, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:77, key=(get_continuous_state, None), ctx=(UniversalPrint, None)
BugReport(score=0.83, code=drake/systems/controllers/linear_quadratic_regulator.cc:78, key=(get_continuous_state, None), ctx=(UniversalPrint, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation.cc:18, key=(get_continuous_state, None), ctx=(UniversalPrint, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:29, key=(get_continuous_state, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:25, key=(get_continuous_state, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:77, key=(get_continuous_state, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.83, code=drake/systems/controllers/linear_quadratic_regulator.cc:78, key=(get_continuous_state, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation.cc:18, key=(get_continuous_state, None), ctx=(DefaultPrintNonContainerTo, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:29, key=(get_continuous_state, None), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:25, key=(get_continuous_state, None), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation_constraint.cc:77, key=(get_continuous_state, None), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/systems/controllers/linear_quadratic_regulator.cc:78, key=(get_continuous_state, None), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/systems/trajectory_optimization/direct_collocation.cc:18, key=(get_continuous_state, None), ctx=(AssertionSuccess, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:29, key=(get_continuous_state, None), ctx=(failure_message, None)
BugReport(score=0.83, code=drake/examples/bouncing_ball/test/ball_test.cc:25, key=(get_continuous_state, None), ctx=(failure_message, None)
